timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669125599883,184,Survey Scale,405,Not Allowed,Backend 2-223,text,false,,314,272,428,1023,http://192.168.0.16/:8080/survey/scale,184,0,107
1669125599883,184,Survey Scale,405,Not Allowed,Backend 2-225,text,false,,314,272,428,1023,http://192.168.0.16/:8080/survey/scale,184,0,107
1669125599879,189,Survey Scale,405,Not Allowed,Backend 2-220,text,false,,314,272,429,1024,http://192.168.0.16/:8080/survey/scale,189,0,115
1669125599991,76,Survey Scale,405,Not Allowed,Backend 2-39,text,false,,314,272,429,1025,http://192.168.0.16/:8080/survey/scale,76,0,0
1669125599874,194,Survey Scale,405,Not Allowed,Backend 2-213,text,false,,314,272,429,1025,http://192.168.0.16/:8080/survey/scale,194,0,120
1669125599877,192,Survey Scale,405,Not Allowed,Backend 2-218,text,false,,314,272,429,1025,http://192.168.0.16/:8080/survey/scale,191,0,117
1669125599876,193,Survey Scale,405,Not Allowed,Backend 2-216,text,false,,314,272,431,1028,http://192.168.0.16/:8080/survey/scale,193,0,118
1669125599876,193,Survey Scale,405,Not Allowed,Backend 2-217,text,false,,314,272,431,1028,http://192.168.0.16/:8080/survey/scale,193,0,118
1669125599878,191,Survey Scale,405,Not Allowed,Backend 2-210,text,false,,314,272,431,1028,http://192.168.0.16/:8080/survey/scale,191,0,116
1669125599993,76,Survey Scale,405,Not Allowed,Backend 2-52,text,false,,314,272,431,1028,http://192.168.0.16/:8080/survey/scale,76,0,0
1669125599878,192,Survey Scale,405,Not Allowed,Backend 2-215,text,false,,314,272,431,1028,http://192.168.0.16/:8080/survey/scale,192,0,116
1669125599874,196,Survey Scale,405,Not Allowed,Backend 2-214,text,false,,314,272,431,1028,http://192.168.0.16/:8080/survey/scale,196,0,120
1669125599877,195,Survey Scale,405,Not Allowed,Backend 2-219,text,false,,314,272,431,1029,http://192.168.0.16/:8080/survey/scale,195,0,117
1669125599847,242,Survey Scale,405,Not Allowed,Backend 2-186,text,false,,314,272,451,1071,http://192.168.0.16/:8080/survey/scale,242,0,147
1669125599996,93,Survey Scale,405,Not Allowed,Backend 2-149,text,false,,314,272,451,1071,http://192.168.0.16/:8080/survey/scale,93,0,0
1669125599996,94,Survey Scale,405,Not Allowed,Backend 2-90,text,false,,314,272,451,1072,http://192.168.0.16/:8080/survey/scale,94,0,0
1669125599873,218,Survey Scale,405,Not Allowed,Backend 2-212,text,false,,314,272,452,1073,http://192.168.0.16/:8080/survey/scale,218,0,121
1669125599873,219,Survey Scale,405,Not Allowed,Backend 2-208,text,false,,314,272,452,1073,http://192.168.0.16/:8080/survey/scale,219,0,121
1669125600001,93,Survey Scale,405,Not Allowed,Backend 2-32,text,false,,314,272,454,1076,http://192.168.0.16/:8080/survey/scale,93,0,0
1669125600005,89,Survey Scale,405,Not Allowed,Backend 2-44,text,false,,314,272,454,1076,http://192.168.0.16/:8080/survey/scale,89,0,0
1669125599872,222,Survey Scale,405,Not Allowed,Backend 2-211,text,false,,314,272,454,1076,http://192.168.0.16/:8080/survey/scale,222,0,122
1669125600003,91,Survey Scale,405,Not Allowed,Backend 2-34,text,false,,314,272,454,1076,http://192.168.0.16/:8080/survey/scale,91,0,0
1669125599871,223,Survey Scale,405,Not Allowed,Backend 2-209,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,223,0,123
1669125599996,98,Survey Scale,405,Not Allowed,Backend 2-100,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,98,0,0
1669125599844,250,Survey Scale,405,Not Allowed,Backend 2-183,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,250,0,150
1669125600000,94,Survey Scale,405,Not Allowed,Backend 2-20,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,94,0,0
1669125599996,99,Survey Scale,405,Not Allowed,Backend 2-99,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,99,0,0
1669125599999,96,Survey Scale,405,Not Allowed,Backend 2-103,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,96,0,0
1669125599857,238,Survey Scale,405,Not Allowed,Backend 2-192,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,238,0,137
1669125599870,225,Survey Scale,405,Not Allowed,Backend 2-207,text,false,,314,272,456,1079,http://192.168.0.16/:8080/survey/scale,225,0,124
1669125600003,111,Survey Scale,405,Not Allowed,Backend 2-17,text,false,,314,272,476,1125,http://192.168.0.16/:8080/survey/scale,111,0,0
1669125600010,104,Survey Scale,405,Not Allowed,Backend 2-36,text,false,,314,272,476,1125,http://192.168.0.16/:8080/survey/scale,104,0,0
1669125600000,119,Survey Scale,405,Not Allowed,Backend 2-48,text,false,,314,272,482,1135,http://192.168.0.16/:8080/survey/scale,119,0,0
1669125600002,117,Survey Scale,405,Not Allowed,Backend 2-15,text,false,,314,272,482,1135,http://192.168.0.16/:8080/survey/scale,117,0,0
1669125600000,119,Survey Scale,405,Not Allowed,Backend 2-4,text,false,,314,272,482,1135,http://192.168.0.16/:8080/survey/scale,119,0,0
1669125600001,119,Survey Scale,405,Not Allowed,Backend 2-22,text,false,,314,272,482,1136,http://192.168.0.16/:8080/survey/scale,119,0,0
1669125600002,118,Survey Scale,405,Not Allowed,Backend 2-24,text,false,,314,272,482,1136,http://192.168.0.16/:8080/survey/scale,118,0,0
1669125600002,118,Survey Scale,405,Not Allowed,Backend 2-25,text,false,,314,272,482,1136,http://192.168.0.16/:8080/survey/scale,118,0,0
1669125600009,135,Survey Scale,405,Not Allowed,Backend 2-85,text,false,,314,272,499,1179,http://192.168.0.16/:8080/survey/scale,135,0,0
1669125600005,139,Survey Scale,405,Not Allowed,Backend 2-7,text,false,,314,272,499,1179,http://192.168.0.16/:8080/survey/scale,139,0,0
1669125600005,140,Survey Scale,405,Not Allowed,Backend 2-77,text,false,,314,272,501,1182,http://192.168.0.16/:8080/survey/scale,140,0,0
1669125600004,141,Survey Scale,405,Not Allowed,Backend 2-78,text,false,,314,272,501,1182,http://192.168.0.16/:8080/survey/scale,141,0,0
1669125600005,140,Survey Scale,405,Not Allowed,Backend 2-88,text,false,,314,272,501,1182,http://192.168.0.16/:8080/survey/scale,140,0,0
1669125600012,133,Survey Scale,405,Not Allowed,Backend 2-76,text,false,,314,272,501,1183,http://192.168.0.16/:8080/survey/scale,133,0,0
1669125600003,142,Survey Scale,405,Not Allowed,Backend 2-43,text,false,,314,272,502,1184,http://192.168.0.16/:8080/survey/scale,142,0,0
1669125600009,137,Survey Scale,405,Not Allowed,Backend 2-104,text,false,,314,272,503,1186,http://192.168.0.16/:8080/survey/scale,137,0,0
1669125599974,173,Survey Scale,405,Not Allowed,Backend 2-357,text,false,,314,272,505,1189,http://192.168.0.16/:8080/survey/scale,173,0,22
1669125600003,144,Survey Scale,405,Not Allowed,Backend 2-21,text,false,,314,272,505,1189,http://192.168.0.16/:8080/survey/scale,144,0,0
1669125600003,145,Survey Scale,405,Not Allowed,Backend 2-29,text,false,,314,272,505,1189,http://192.168.0.16/:8080/survey/scale,145,0,0
1669125600005,143,Survey Scale,405,Not Allowed,Backend 2-19,text,false,,314,272,505,1189,http://192.168.0.16/:8080/survey/scale,143,0,0
1669125600005,143,Survey Scale,405,Not Allowed,Backend 2-11,text,false,,314,272,505,1189,http://192.168.0.16/:8080/survey/scale,143,0,0
1669125600005,143,Survey Scale,405,Not Allowed,Backend 2-35,text,false,,314,272,505,1189,http://192.168.0.16/:8080/survey/scale,143,0,0
1669125600002,146,Survey Scale,405,Not Allowed,Backend 2-46,text,false,,314,272,506,1191,http://192.168.0.16/:8080/survey/scale,146,0,0
1669125600012,137,Survey Scale,405,Not Allowed,Backend 2-6,text,false,,314,272,506,1191,http://192.168.0.16/:8080/survey/scale,137,0,0
1669125600018,131,Survey Scale,405,Not Allowed,Backend 2-160,text,false,,314,272,507,1192,http://192.168.0.16/:8080/survey/scale,131,0,0
1669125600015,134,Survey Scale,405,Not Allowed,Backend 2-53,text,false,,314,272,508,1193,http://192.168.0.16/:8080/survey/scale,134,0,0
1669125600018,131,Survey Scale,405,Not Allowed,Backend 2-84,text,false,,314,272,508,1193,http://192.168.0.16/:8080/survey/scale,131,0,0
1669125600019,131,Survey Scale,405,Not Allowed,Backend 2-164,text,false,,314,272,509,1195,http://192.168.0.16/:8080/survey/scale,131,0,0
1669125600019,131,Survey Scale,405,Not Allowed,Backend 2-179,text,false,,314,272,509,1195,http://192.168.0.16/:8080/survey/scale,131,0,0
1669125599977,173,Survey Scale,405,Not Allowed,Backend 2-359,text,false,,314,272,509,1195,http://192.168.0.16/:8080/survey/scale,173,0,19
1669125600011,140,Survey Scale,405,Not Allowed,Backend 2-205,text,false,,314,272,509,1195,http://192.168.0.16/:8080/survey/scale,140,0,0
1669125600019,132,Survey Scale,405,Not Allowed,Backend 2-188,text,false,,314,272,509,1195,http://192.168.0.16/:8080/survey/scale,132,0,0
1669125600012,139,Survey Scale,405,Not Allowed,Backend 2-175,text,false,,314,272,509,1196,http://192.168.0.16/:8080/survey/scale,139,0,0
1669125600012,139,Survey Scale,405,Not Allowed,Backend 2-3,text,false,,314,272,509,1196,http://192.168.0.16/:8080/survey/scale,139,0,0
1669125599976,176,Survey Scale,405,Not Allowed,Backend 2-333,text,false,,314,272,510,1197,http://192.168.0.16/:8080/survey/scale,176,0,20
1669125599977,175,Survey Scale,405,Not Allowed,Backend 2-330,text,false,,314,272,510,1197,http://192.168.0.16/:8080/survey/scale,175,0,19
1669125600018,134,Survey Scale,405,Not Allowed,Backend 2-82,text,false,,314,272,510,1197,http://192.168.0.16/:8080/survey/scale,134,0,0
1669125599976,176,Survey Scale,405,Not Allowed,Backend 2-332,text,false,,314,272,510,1197,http://192.168.0.16/:8080/survey/scale,176,0,20
1669125600018,135,Survey Scale,405,Not Allowed,Backend 2-161,text,false,,314,272,511,1198,http://192.168.0.16/:8080/survey/scale,135,0,0
1669125600003,151,Survey Scale,405,Not Allowed,Backend 2-14,text,false,,314,272,511,1199,http://192.168.0.16/:8080/survey/scale,151,0,0
1669125600013,141,Survey Scale,405,Not Allowed,Backend 2-177,text,false,,314,272,512,1200,http://192.168.0.16/:8080/survey/scale,141,0,0
1669125599976,178,Survey Scale,405,Not Allowed,Backend 2-358,text,false,,314,272,512,1200,http://192.168.0.16/:8080/survey/scale,178,0,20
1669125600010,144,Survey Scale,405,Not Allowed,Backend 2-45,text,false,,314,272,512,1200,http://192.168.0.16/:8080/survey/scale,144,0,0
1669125600019,135,Survey Scale,405,Not Allowed,Backend 2-187,text,false,,314,272,512,1200,http://192.168.0.16/:8080/survey/scale,135,0,0
1669125600013,141,Survey Scale,405,Not Allowed,Backend 2-95,text,false,,314,272,512,1200,http://192.168.0.16/:8080/survey/scale,141,0,0
1669125600003,152,Survey Scale,405,Not Allowed,Backend 2-58,text,false,,314,272,514,1204,http://192.168.0.16/:8080/survey/scale,152,0,0
1669125600012,143,Survey Scale,405,Not Allowed,Backend 2-202,text,false,,314,272,514,1204,http://192.168.0.16/:8080/survey/scale,143,0,0
1669125600015,141,Survey Scale,405,Not Allowed,Backend 2-158,text,false,,314,272,515,1208,http://192.168.0.16/:8080/survey/scale,141,0,0
1669125599977,179,Survey Scale,405,Not Allowed,Backend 2-331,text,false,,314,272,515,1208,http://192.168.0.16/:8080/survey/scale,179,0,19
1669125600019,137,Survey Scale,405,Not Allowed,Backend 2-195,text,false,,314,272,515,1208,http://192.168.0.16/:8080/survey/scale,137,0,0
1669125600011,150,Survey Scale,405,Not Allowed,Backend 2-10,text,false,,314,272,520,1219,http://192.168.0.16/:8080/survey/scale,150,0,0
1669125600017,144,Survey Scale,405,Not Allowed,Backend 2-94,text,false,,314,272,520,1219,http://192.168.0.16/:8080/survey/scale,144,0,0
1669125600016,146,Survey Scale,405,Not Allowed,Backend 2-178,text,false,,314,272,521,1222,http://192.168.0.16/:8080/survey/scale,146,0,0
1669125600017,145,Survey Scale,405,Not Allowed,Backend 2-97,text,false,,314,272,521,1222,http://192.168.0.16/:8080/survey/scale,145,0,0
1669125600012,150,Survey Scale,405,Not Allowed,Backend 2-28,text,false,,314,272,521,1222,http://192.168.0.16/:8080/survey/scale,150,0,0
1669125599975,188,Survey Scale,405,Not Allowed,Backend 2-336,text,false,,314,272,523,1224,http://192.168.0.16/:8080/survey/scale,188,0,21
1669125599975,188,Survey Scale,405,Not Allowed,Backend 2-338,text,false,,314,272,523,1224,http://192.168.0.16/:8080/survey/scale,188,0,21
1669125600017,147,Survey Scale,405,Not Allowed,Backend 2-98,text,false,,314,272,524,1227,http://192.168.0.16/:8080/survey/scale,147,0,0
1669125599973,191,Survey Scale,405,Not Allowed,Backend 2-341,text,false,,314,272,525,1228,http://192.168.0.16/:8080/survey/scale,191,0,23
1669125600017,147,Survey Scale,405,Not Allowed,Backend 2-66,text,false,,314,272,525,1228,http://192.168.0.16/:8080/survey/scale,147,0,0
1669125600021,143,Survey Scale,405,Not Allowed,Backend 2-203,text,false,,314,272,525,1228,http://192.168.0.16/:8080/survey/scale,143,0,0
1669125600020,145,Survey Scale,405,Not Allowed,Backend 2-190,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,145,0,0
1669125600020,145,Survey Scale,405,Not Allowed,Backend 2-141,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,145,0,0
1669125599976,189,Survey Scale,405,Not Allowed,Backend 2-334,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,189,0,20
1669125599974,191,Survey Scale,405,Not Allowed,Backend 2-345,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,191,0,22
1669125600020,145,Survey Scale,405,Not Allowed,Backend 2-142,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,145,0,0
1669125600017,148,Survey Scale,405,Not Allowed,Backend 2-75,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,148,0,0
1669125599976,189,Survey Scale,405,Not Allowed,Backend 2-335,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,189,0,20
1669125600019,146,Survey Scale,405,Not Allowed,Backend 2-54,text,false,,314,272,525,1229,http://192.168.0.16/:8080/survey/scale,146,0,0
1669125600019,150,Survey Scale,405,Not Allowed,Backend 2-147,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,150,0,0
1669125600019,150,Survey Scale,405,Not Allowed,Backend 2-1,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,150,0,0
1669125599974,195,Survey Scale,405,Not Allowed,Backend 2-356,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,195,0,22
1669125600011,158,Survey Scale,405,Not Allowed,Backend 2-33,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,158,0,0
1669125599974,195,Survey Scale,405,Not Allowed,Backend 2-339,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,195,0,22
1669125599974,195,Survey Scale,405,Not Allowed,Backend 2-346,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,195,0,22
1669125599975,194,Survey Scale,405,Not Allowed,Backend 2-337,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,194,0,21
1669125599974,195,Survey Scale,405,Not Allowed,Backend 2-342,text,false,,314,272,530,1240,http://192.168.0.16/:8080/survey/scale,195,0,22
1669125599974,195,Survey Scale,405,Not Allowed,Backend 2-350,text,false,,314,272,531,1241,http://192.168.0.16/:8080/survey/scale,195,0,22
1669125599974,196,Survey Scale,405,Not Allowed,Backend 2-340,text,false,,314,272,531,1241,http://192.168.0.16/:8080/survey/scale,196,0,22
1669125600024,146,Survey Scale,405,Not Allowed,Backend 2-176,text,false,,314,272,532,1242,http://192.168.0.16/:8080/survey/scale,146,0,0
1669125600021,149,Survey Scale,405,Not Allowed,Backend 2-199,text,false,,314,272,532,1242,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600024,146,Survey Scale,405,Not Allowed,Backend 2-153,text,false,,314,272,532,1242,http://192.168.0.16/:8080/survey/scale,146,0,0
1669125600021,149,Survey Scale,405,Not Allowed,Backend 2-155,text,false,,314,272,532,1243,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600020,150,Survey Scale,405,Not Allowed,Backend 2-143,text,false,,314,272,532,1243,http://192.168.0.16/:8080/survey/scale,150,0,0
1669125600025,146,Survey Scale,405,Not Allowed,Backend 2-201,text,false,,314,272,532,1244,http://192.168.0.16/:8080/survey/scale,146,0,0
1669125600024,147,Survey Scale,405,Not Allowed,Backend 2-13,text,false,,314,272,532,1244,http://192.168.0.16/:8080/survey/scale,147,0,0
1669125600022,149,Survey Scale,405,Not Allowed,Backend 2-64,text,false,,314,272,533,1245,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600023,148,Survey Scale,405,Not Allowed,Backend 2-91,text,false,,314,272,533,1245,http://192.168.0.16/:8080/survey/scale,148,0,0
1669125600023,148,Survey Scale,405,Not Allowed,Backend 2-30,text,false,,314,272,533,1245,http://192.168.0.16/:8080/survey/scale,148,0,0
1669125600024,147,Survey Scale,405,Not Allowed,Backend 2-62,text,false,,314,272,533,1245,http://192.168.0.16/:8080/survey/scale,147,0,0
1669125600023,149,Survey Scale,405,Not Allowed,Backend 2-67,text,false,,314,272,534,1247,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600021,151,Survey Scale,405,Not Allowed,Backend 2-172,text,false,,314,272,534,1247,http://192.168.0.16/:8080/survey/scale,151,0,0
1669125599985,264,Survey Scale,405,Not Allowed,Backend 2-270,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,264,0,31
1669125599985,264,Survey Scale,405,Not Allowed,Backend 2-309,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,264,0,31
1669125599987,262,Survey Scale,405,Not Allowed,Backend 2-305,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,262,0,41
1669125600149,100,Survey Scale,405,Not Allowed,Backend 2-84,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,100,0,0
1669125599990,259,Survey Scale,405,Not Allowed,Backend 2-299,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,259,0,66
1669125600150,99,Survey Scale,405,Not Allowed,Backend 2-164,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,99,0,0
1669125599990,259,Survey Scale,405,Not Allowed,Backend 2-259,text,false,,314,272,602,1401,http://192.168.0.16/:8080/survey/scale,259,0,68
1669125599987,262,Survey Scale,405,Not Allowed,Backend 2-268,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,262,0,40
1669125599987,262,Survey Scale,405,Not Allowed,Backend 2-367,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,262,0,41
1669125599984,265,Survey Scale,405,Not Allowed,Backend 2-310,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,265,0,32
1669125599981,267,Survey Scale,405,Not Allowed,Backend 2-266,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,267,0,27
1669125599985,263,Survey Scale,405,Not Allowed,Backend 2-308,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,263,0,31
1669125599981,267,Survey Scale,405,Not Allowed,Backend 2-322,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,267,0,27
1669125599978,270,Survey Scale,405,Not Allowed,Backend 2-328,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,270,0,19
1669125599987,261,Survey Scale,405,Not Allowed,Backend 2-249,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,261,0,41
1669125599981,267,Survey Scale,405,Not Allowed,Backend 2-321,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,267,0,27
1669125600091,154,Survey Scale,405,Not Allowed,Backend 2-212,text,false,,314,272,601,1396,http://192.168.0.16/:8080/survey/scale,154,0,0
1669125600094,154,Survey Scale,405,Not Allowed,Backend 2-183,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,154,0,0
1669125600070,172,Survey Scale,405,Not Allowed,Backend 2-215,text,false,,314,272,599,1390,http://192.168.0.16/:8080/survey/scale,172,0,0
1669125600094,153,Survey Scale,405,Not Allowed,Backend 2-209,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,153,0,0
1669125600072,169,Survey Scale,405,Not Allowed,Backend 2-219,text,false,,314,272,599,1390,http://192.168.0.16/:8080/survey/scale,169,0,0
1669125600058,178,Survey Scale,405,Not Allowed,Backend 2-109,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,178,0,0
1669125600094,154,Survey Scale,405,Not Allowed,Backend 2-211,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,154,0,0
1669125600120,127,Survey Scale,405,Not Allowed,Backend 2-22,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,127,0,0
1669125600069,173,Survey Scale,405,Not Allowed,Backend 2-210,text,false,,314,272,599,1390,http://192.168.0.16/:8080/survey/scale,173,0,0
1669125600039,197,Survey Scale,405,Not Allowed,Backend 2-102,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,197,0,0
1669125599977,265,Survey Scale,405,Not Allowed,Backend 2-360,text,false,,314,272,599,1390,http://192.168.0.16/:8080/survey/scale,265,0,20
1669125600094,154,Survey Scale,405,Not Allowed,Backend 2-44,text,false,,314,272,602,1400,http://192.168.0.16/:8080/survey/scale,154,0,0
1669125600114,133,Survey Scale,405,Not Allowed,Backend 2-36,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,133,0,0
1669125600034,202,Survey Scale,405,Not Allowed,Backend 2-110,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,202,0,0
1669125600095,147,Survey Scale,405,Not Allowed,Backend 2-99,text,false,,314,272,599,1390,http://192.168.0.16/:8080/survey/scale,147,0,0
1669125600039,196,Survey Scale,405,Not Allowed,Backend 2-107,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,196,0,0
1669125600119,128,Survey Scale,405,Not Allowed,Backend 2-4,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,128,0,0
1669125600041,194,Survey Scale,405,Not Allowed,Backend 2-42,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,194,0,0
1669125600064,171,Survey Scale,405,Not Allowed,Backend 2-2,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,171,0,0
1669125600056,179,Survey Scale,405,Not Allowed,Backend 2-111,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,179,0,0
1669125600120,127,Survey Scale,405,Not Allowed,Backend 2-24,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,127,0,0
1669125600069,173,Survey Scale,405,Not Allowed,Backend 2-52,text,false,,314,272,599,1390,http://192.168.0.16/:8080/survey/scale,173,0,0
1669125600119,128,Survey Scale,405,Not Allowed,Backend 2-48,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,128,0,0
1669125600037,198,Survey Scale,405,Not Allowed,Backend 2-240,text,false,,314,272,598,1383,http://192.168.0.16/:8080/survey/scale,198,0,0
1669125600038,197,Survey Scale,405,Not Allowed,Backend 2-238,text,false,,314,272,598,1382,http://192.168.0.16/:8080/survey/scale,197,0,0
1669125600045,190,Survey Scale,405,Not Allowed,Backend 2-274,text,false,,314,272,598,1382,http://192.168.0.16/:8080/survey/scale,190,0,0
1669125600068,174,Survey Scale,405,Not Allowed,Backend 2-213,text,false,,314,272,599,1391,http://192.168.0.16/:8080/survey/scale,174,0,0
1669125600114,133,Survey Scale,405,Not Allowed,Backend 2-17,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,133,0,0
1669125600040,195,Survey Scale,405,Not Allowed,Backend 2-277,text,false,,314,272,598,1382,http://192.168.0.16/:8080/survey/scale,195,0,0
1669125600094,149,Survey Scale,405,Not Allowed,Backend 2-34,text,false,,314,272,599,1391,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600041,194,Survey Scale,405,Not Allowed,Backend 2-276,text,false,,314,272,598,1381,http://192.168.0.16/:8080/survey/scale,194,0,0
1669125600045,190,Survey Scale,405,Not Allowed,Backend 2-272,text,false,,314,272,598,1381,http://192.168.0.16/:8080/survey/scale,190,0,0
1669125600062,172,Survey Scale,405,Not Allowed,Backend 2-229,text,false,,314,272,598,1381,http://192.168.0.16/:8080/survey/scale,172,0,0
1669125600095,152,Survey Scale,405,Not Allowed,Backend 2-192,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,152,0,0
1669125600094,149,Survey Scale,405,Not Allowed,Backend 2-32,text,false,,314,272,599,1391,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600041,193,Survey Scale,405,Not Allowed,Backend 2-119,text,false,,314,272,598,1381,http://192.168.0.16/:8080/survey/scale,193,0,0
1669125600038,195,Survey Scale,405,Not Allowed,Backend 2-131,text,false,,314,272,598,1381,http://192.168.0.16/:8080/survey/scale,195,0,0
1669125600036,197,Survey Scale,405,Not Allowed,Backend 2-105,text,false,,314,272,598,1381,http://192.168.0.16/:8080/survey/scale,197,0,0
1669125600095,151,Survey Scale,405,Not Allowed,Backend 2-103,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,151,0,0
1669125600094,149,Survey Scale,405,Not Allowed,Backend 2-100,text,false,,314,272,599,1391,http://192.168.0.16/:8080/survey/scale,149,0,0
1669125600069,164,Survey Scale,405,Not Allowed,Backend 2-218,text,false,,314,272,598,1378,http://192.168.0.16/:8080/survey/scale,164,0,0
1669125600038,195,Survey Scale,405,Not Allowed,Backend 2-117,text,false,,314,272,598,1378,http://192.168.0.16/:8080/survey/scale,195,0,0
1669125600041,192,Survey Scale,405,Not Allowed,Backend 2-234,text,false,,314,272,598,1378,http://192.168.0.16/:8080/survey/scale,192,0,0
1669125600089,157,Survey Scale,405,Not Allowed,Backend 2-149,text,false,,314,272,602,1398,http://192.168.0.16/:8080/survey/scale,157,0,0
1669125600062,171,Survey Scale,405,Not Allowed,Backend 2-228,text,false,,314,272,598,1378,http://192.168.0.16/:8080/survey/scale,171,0,0
1669125600044,189,Survey Scale,405,Not Allowed,Backend 2-235,text,false,,314,272,598,1378,http://192.168.0.16/:8080/survey/scale,189,0,0
1669125600038,194,Survey Scale,405,Not Allowed,Backend 2-112,text,false,,314,272,598,1377,http://192.168.0.16/:8080/survey/scale,194,0,0
1669125600092,152,Survey Scale,405,Not Allowed,Backend 2-208,text,false,,314,272,601,1394,http://192.168.0.16/:8080/survey/scale,152,0,0
1669125600034,198,Survey Scale,405,Not Allowed,Backend 2-113,text,false,,314,272,598,1377,http://192.168.0.16/:8080/survey/scale,198,0,0
1669125600038,194,Survey Scale,405,Not Allowed,Backend 2-278,text,false,,314,272,598,1377,http://192.168.0.16/:8080/survey/scale,194,0,0
1669125600063,169,Survey Scale,405,Not Allowed,Backend 2-230,text,false,,314,272,598,1377,http://192.168.0.16/:8080/survey/scale,169,0,0
1669125600090,156,Survey Scale,405,Not Allowed,Backend 2-90,text,false,,314,272,601,1397,http://192.168.0.16/:8080/survey/scale,156,0,0
1669125600094,152,Survey Scale,405,Not Allowed,Backend 2-20,text,false,,314,272,601,1397,http://192.168.0.16/:8080/survey/scale,152,0,0
1669125599986,266,Survey Scale,405,Not Allowed,Backend 2-307,text,false,,314,272,604,1406,http://192.168.0.16/:8080/survey/scale,266,0,41
1669125600095,151,Survey Scale,405,Not Allowed,Backend 2-207,text,false,,314,272,601,1397,http://192.168.0.16/:8080/survey/scale,151,0,0
